AnalyticsID,CustomerID,Session ID,User ID,Client ID,IP Address,Cookie ID,Campaign ID,Channel ID,Source,Channel Name,Pages Visited URL,Date,Device ID,Browser,Platform,Session Duration,Bounce Rate,Conversion Rate,Referrer URL,Exit Page URL,Geographic Location,Language,Engagement Score,Page Load Time,Device Type,Visitor Type,last updated date,created date
3D9F8E650952,ZFS9ZOW9LFXE,0361762F150B,A80F477A093C,D91A3E40E813,17.226.145.240,91f78600ba165375a4090e0ed33edf60,C58A4BD99028,107,obrien.net,Mobile Push Notifications,https://murphy.com/,24:55.2,F7756DF30C18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.823.0 Safari/531.2",Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),39:00:40,25.85%,59.66%,https://erickson.net/,https://santana.com/,"South Kaitlynfort, Oklahoma, USA",English,47,0.89 seconds,Tablet,Returning Visitor,24:35.6,14:41.9
489E144CF705,BNM2BXM6XUBZ,B17D79763C23,9DAC84F5DD9A,786881C40E7D,58.40.157.6,200e40f5cf91ca0254134bcfa357cd53,094EFAE8573D,105,villegas.com,Display,http://young-ashley.com/,42:14.4,8D5EDD15911C,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.22.1 (KHTML, like Gecko) Version/5.0 Safari/531.22.1",Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),30:13:01,59.06%,32.11%,http://www.harris-wise.com/,https://www.osborne.info/,"Toddchester, Iowa, USA",English,20,2.29 seconds,Tablet,New Visitor,36:47.5,44:16.0
05D25EEF28F9,EUC6LKK5MDMS,F19E97A62608,2BF838A7BE77,1990C89445DE,23.144.206.161,3185608ae69b9718da3020585a5a9132,96743A7CFD6C,118,lewis.com,SMS,https://henry.com/,21:22.2,895899694A4E,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6; rv:1.9.2.20) Gecko/6810-09-07 07:16:01.562073 Firefox/3.8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/15.0.822.0 Safari/536.1",51:07:44,87.90%,17.45%,https://jones.com/,http://hernandez.com/,"Martinezton, Massachusetts, USA",Spanish,28,3.34 seconds,Tablet,Returning Visitor,34:57.7,01:28.3
915A1D8D9195,GKV1TMG3QIIQ,F97F640747EF,416647B6B85D,503F4EA24E0D,39.28.2.10,cd6cf01b21d1088f9ddfae9818a68b38,F65A361FC743,114,hansen-morgan.com,Paid Shopping,https://www.brown-gilmore.org/,55:22.4,BFFBC16CB016,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6 rv:5.0; xh-ZA) AppleWebKit/533.26.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.26.3",Opera/8.51.(Windows NT 11.0; hne-IN) Presto/2.9.164 Version/10.00,57:37:10,31.50%,36.02%,https://bailey-gardner.biz/,https://raymond-smith.com/,"Ryanstad, Michigan, USA",Spanish,66,4.03 seconds,Mobile,Returning Visitor,33:55.3,27:56.9
8E4360EB085E,QTH0DTF1RAPC,E7CB80318F24,9D18527D8808,28B088D34BBA,77.149.39.149,6029bdadaee21b0d80e73ad317e94a32,CE543C319C46,102,singh.com,Audio,https://www.mitchell.com/,45:10.1,879CF0378FD8,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.9l0004.0 Mobile/68F332 Safari/533.1",29:21:57,30.90%,26.37%,http://www.baker.com/,http://www.keller-floyd.com/,"Sanchezland, Mississippi, USA",French,2,3.63 seconds,Mobile,Returning Visitor,33:35.6,54:22.0
0F708CD13048,BWK2FSE8KZSG,AF9F9CE3BF18,26F68D158094,BF3D9ECE7788,48.74.210.182,1087fd55c8259906ce65052eab9b40a6,942F7DCF8C3B,106,gilbert-marshall.info,Email,http://www.brown-kim.info/,34:58.6,8E94E7347837,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),Opera/9.28.(X11; Linux x86_64; nds-NL) Presto/2.9.170 Version/11.00,28:28:12,2.18%,58.97%,https://www.martin.biz/,http://roberts.info/,"Williamhaven, Utah, USA",English,16,1.57 seconds,Mobile,New Visitor,56:31.8,29:05.6
52717E860938,FJL9OTK5TAZS,D39B63222839,CA8554664370,EA6014F78CF1,122.100.129.188,d7f7e08a21d8d1afd94d409e4f281c8e,50489EC9B54A,116,lee.com,Paid Video,https://www.hall.com/,24:53.4,515C82720684,Opera/8.76.(Windows 98; ast-ES) Presto/2.9.182 Version/11.00,Opera/9.93.(Windows NT 10.0; ve-ZA) Presto/2.9.190 Version/12.00,47:43:35,78.23%,57.10%,http://www.singleton-jones.com/,https://stewart-ramos.com/,"Lake Jeffrey, Kansas, USA",English,44,2.13 seconds,Tablet,Returning Visitor,43:47.3,58:26.0
5740D6F9B4A0,UCS1PKY0GTFA,A17E98C9B2A4,68334F4BB11C,7D47A9DEA65D,187.42.126.152,36449c3a6b829dbd68e6db6064b2b2c8,55672A64E88B,116,howard.com,Paid Video,https://ellis.com/,02:22.2,59DF64EDEDFF,Opera/8.51.(X11; Linux i686; niu-NU) Presto/2.9.165 Version/10.00,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/59.0.841.0 Safari/533.0",19:47:21,8.12%,33.97%,https://www.garcia.net/,https://www.mitchell.biz/,"Bonniechester, Delaware, USA",Spanish,75,0.59 seconds,Tablet,Returning Visitor,21:12.5,48:04.3
B0CDBF709339,IGN9KWT1VDFL,C309F14644F1,D93A87B70AA4,516FC082DA8D,65.163.255.107,aceec84283d29b8a5a8685a949953137,DAA0FE06875A,116,ray.com,Paid Video,https://www.ellis-levy.net/,51:22.9,FF8EF45E22E0,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1),19:32:35,84.34%,96.03%,https://www.rocha-chambers.com/,https://www.alvarez.org/,"Port Shellyfurt, Minnesota, USA",English,34,1.08 seconds,Desktop,New Visitor,40:11.4,27:31.6
CA6873D0D296,ZTV0QHY9AEIT,ED2E9B53001E,F4F2C0E5F209,912FBDDBB9A9,139.127.51.46,677b000cbde9963b467348d2e9fc43f3,65C9061516B5,103,newman.org,Cross-network,http://vega.org/,36:50.5,C80A9B49164C,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.45.4 (KHTML, like Gecko) Version/4.1 Safari/532.45.4","Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.40.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.40.7",37:45:26,12.70%,1.07%,https://www.duncan-hogan.com/,http://www.williams.com/,"Lawsonland, New York, USA",Spanish,1,1.22 seconds,Tablet,Returning Visitor,26:13.9,00:30.2
45DEDC97BD43,IPI2YLH3YVHH,0409640A8F5A,F61B1F338C87,D4C5C02D60A4,82.196.93.78,940e1a30859763cdac4f96b9dd52fde8,FA29CA9F5F47,110,rodriguez.info,Organic Social,http://sawyer.com/,26:15.3,13F4F82F390A,Opera/9.39.(X11; Linux i686; da-DK) Presto/2.9.166 Version/12.00,Mozilla/5.0 (Windows 98; Win 9x 4.90; ky-KG; rv:1.9.2.20) Gecko/2491-01-29 19:14:40.657938 Firefox/3.6.5,54:21:42,50.38%,20.29%,http://olsen.biz/,https://riley.org/,"North Melanie, Kansas, USA",French,47,3.76 seconds,Desktop,Returning Visitor,34:01.7,48:50.7
929C6183BA87,HNZ1UYC8RDJC,BEF49DFCA989,B31163E1A57C,C21E69DD7FBC,57.99.4.8,0fed1ef59671dc3ab07f8d7435e46874,B0D482D1C1E8,116,hill-fowler.com,Paid Video,https://www.whitaker.com/,39:49.5,2A066A55BFE6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kl-GL) AppleWebKit/532.25.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.25.4",Mozilla/5.0 (Windows NT 5.1; csb-PL; rv:1.9.0.20) Gecko/2594-04-12 09:47:36.161053 Firefox/3.8,56:01:20,78.64%,67.19%,http://www.richardson.org/,http://armstrong.com/,"Isaiahbury, Oregon, USA",Spanish,83,4.73 seconds,Desktop,Returning Visitor,57:44.1,31:59.1
CDCD63AB981A,XZB1YAO3SHDS,CF9263DCC980,1DFC87C42E1D,AA214DF08DAB,130.16.88.238,be6cf451292d1443678ecb99a5907f25,8413EC5EA09B,116,valdez.biz,Paid Video,http://www.gomez-pugh.biz/,45:09.0,24D52EF79A19,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6 rv:5.0; vi-VN) AppleWebKit/535.15.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.15.7",Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_4; rv:1.9.6.20) Gecko/6727-08-16 17:14:03.720215 Firefox/3.8,52:33:35,27.04%,3.24%,http://king-horn.com/,https://www.thompson-wong.com/,"Lake Rachel, Arkansas, USA",English,52,1.62 seconds,Desktop,New Visitor,49:13.2,15:46.6
1126ECA2989A,RVU6PEF2IXAD,7350C603732C,CD6F264FB1E5,C19DEA2F73F4,23.37.247.149,e72c6c23d6828a32f000c8fe8fd38ece,C27B1E7C5130,115,gonzalez.biz,Paid Social,https://tran.org/,41:22.6,5B1343FA849F,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/13.4a9629.0 Mobile/86Q843 Safari/531.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/31.0.827.0 Safari/534.2",15:17:47,99.13%,94.95%,http://tanner.org/,https://www.watkins-jackson.org/,"Barrettport, New Hampshire, USA",French,58,1.40 seconds,Mobile,New Visitor,38:08.5,27:35.9
A7E138B8E7D5,LSD5BGJ0SAQV,B07C0D1C7955,2B660CCBA1C6,435F0A80B1F5,219.168.2.199,59efeb06154f2e0f937908c47abb02f4,A7A7AD052486,110,harris.info,Organic Social,http://www.bates.com/,57:44.8,13622813F946,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:6.0; sat-IN) AppleWebKit/532.24.1 (KHTML, like Gecko) Version/5.0.2 Safari/532.24.1","Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/15.0.855.0 Safari/534.1",23:38:49,39.00%,71.30%,http://www.parker-cobb.net/,https://reyes.org/,"Dominicport, California, USA",Spanish,40,2.84 seconds,Tablet,Returning Visitor,22:39.3,50:15.5
C4E32ABCD469,NMP6ACZ6PLCM,1BFD1C9352F3,1F1C4FDD7A79,0AA03F382324,90.41.184.128,353a6985c363e2f21c212ee30ab1c8dd,9036A5B5AA6D,107,clark-mason.com,Mobile Push Notifications,https://www.brown.com/,28:40.1,94A2E4382738,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.2g4528.0 Mobile/04S385 Safari/535.2",27:37:13,45.09%,27.36%,https://www.flynn.com/,http://davidson.info/,"New Jessica, Oregon, USA",Spanish,98,1.81 seconds,Desktop,Returning Visitor,32:26.4,25:58.3
E40A5D04CA74,BLK2ENT5HSDA,9C8BD3C66EC4,63126A5CF996,33F69E52442C,173.208.13.28,c14cdeec72228c4d0886412a78a61e40,6AB6A7AC80F6,112,walker-humphrey.com,Paid Other,http://www.watson.biz/,10:32.1,3AD34B9DFF07,Opera/8.35.(Windows NT 5.1; my-MM) Presto/2.9.182 Version/12.00,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),42:53:49,67.85%,31.67%,https://williams-jackson.com/,https://barrett.net/,"Lake Geoffrey, Montana, USA",English,53,2.08 seconds,Tablet,Returning Visitor,11:37.4,43:11.3
4B740EAEC5C2,QAF5RJB9HQQY,44BE494787CA,5190F66FBD54,DDC76FA17BF3,184.206.251.206,c3267d30eda8863edcc7e70a282ff36d,B21F3E53662C,107,garza.org,Mobile Push Notifications,https://nielsen.net/,13:49.4,65AF8219CA2F,Mozilla/5.0 (Android 2.0.1; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/48.0.838.0 Safari/533.2",40:27:22,70.31%,33.81%,http://www.ross.com/,http://www.marshall.net/,"South Victoria, South Carolina, USA",French,79,4.05 seconds,Mobile,New Visitor,56:18.7,32:33.6
F773ED746938,MSW6XFJ5NGVR,96842AD7FA3B,A8E132E78A7F,5F5099A23E81,115.197.82.178,2a9c2e5a6f39c9e488f56d9511e7f916,492654F4C587,112,smith.com,Paid Other,https://taylor.info/,32:40.2,BACA5F883379,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/42.0.856.0 Safari/536.2","Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.33.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.33.2",55:02:21,4.54%,1.87%,http://kelly.com/,https://thompson.info/,"South Jenniferburgh, West Virginia, USA",English,59,0.74 seconds,Tablet,New Visitor,36:38.0,42:58.4
06A0C1BF02E5,YFD1AQH7NATS,6A9D71E45FB9,A74E40761CDF,1779DD300B92,37.168.67.60,dd96c06145e57998db27e0622023e748,F149DF5B14AF,109,anderson.com,Organic Shopping,https://atkinson.com/,13:04.5,6A91BCB8D54F,Mozilla/5.0 (Android 8.1.0; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:3.0; ml-IN) AppleWebKit/534.10.5 (KHTML, like Gecko) Version/5.0.2 Safari/534.10.5",46:33:39,66.15%,71.43%,http://smith.com/,https://robinson-lopez.net/,"North Debra, Rhode Island, USA",Spanish,40,3.01 seconds,Mobile,Returning Visitor,35:25.5,52:32.4
A299310BCDEB,LRW4XTU2OMHV,C698B03E8151,9615E28FB3B7,EECB79958ECB,82.35.165.185,02d829874c54f9a50fa18ed1a1a16b62,49A6FD7E018D,116,mcdonald.com,Paid Video,https://www.thomas.com/,11:34.7,E59B5FE5CA77,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3; rv:1.9.3.20) Gecko/3542-06-22 14:03:35.073372 Firefox/3.6.16,Opera/8.53.(X11; Linux x86_64; lb-LU) Presto/2.9.190 Version/10.00,26:10:39,15.34%,14.04%,https://baker.com/,http://www.andrews.net/,"North Michelechester, Washington, USA",Spanish,49,4.93 seconds,Mobile,Returning Visitor,28:21.8,09:36.6
C598CE72F41D,YPG9OWO4XDFW,B8331A9F295A,CC2E3DAF8EEE,F7D7C92DA4C1,77.123.244.131,16c7c9a29c4d2d8fca3f0780bf637788,5284EB5B5E39,114,dunn-hendricks.biz,Paid Shopping,https://www.arias.com/,22:50.5,4EDC02073EAA,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),36:26:22,74.25%,15.22%,https://www.koch-baker.com/,http://www.collins.net/,"Pattersonland, Ohio, USA",English,37,3.02 seconds,Tablet,New Visitor,14:53.5,39:15.0
3092504A3533,FFF7GWB1RYTL,FB0E64DE3077,23FE8279399A,160E2279BF10,137.176.10.70,172c1df7505965af932a5eeb3a0fcdb0,A39C7978A779,114,johnson.com,Paid Shopping,http://cox.com/,54:40.9,9E2C189F7ACE,Opera/8.83.(Windows NT 10.0; km-KH) Presto/2.9.160 Version/10.00,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.863.0 Safari/531.0",54:23:05,44.21%,74.00%,https://www.hoffman.com/,http://www.moss.com/,"North Michael, Alaska, USA",French,12,3.99 seconds,Desktop,Returning Visitor,21:45.3,57:48.5
B4EDCE7EFAD8,IPX7FZF9SLVJ,DCCFFF6E0860,65A8FF68194B,58CE8F0A4829,91.166.115.169,bb0e337000dc863ea09c74595d6116ea,347BD61F87B5,118,davis.com,SMS,https://little.com/,47:29.4,B84BD68EAE4E,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.41.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.41.2","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_5 rv:5.0; nl-BE) AppleWebKit/531.50.1 (KHTML, like Gecko) Version/5.0 Safari/531.50.1",59:14:36,73.80%,64.34%,https://www.norris-mckinney.net/,https://daniel-hurley.com/,"Brittneyfurt, Georgia, USA",English,86,4.72 seconds,Desktop,Returning Visitor,48:41.2,43:17.8
7.60348E+11,EXC8EZO4HOPU,2BFACF520FAC,ADC54B4946A1,F34A4E2D9AC5,167.11.233.86,dcc9664f93b3ad8b9df40cbb2a3eaad1,3A1C6B1E8BC4,116,wilson.org,Paid Video,http://www.turner.net/,35:35.8,0FD30660B55F,Opera/8.92.(X11; Linux i686; wae-CH) Presto/2.9.179 Version/10.00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/34.0.847.0 Safari/531.1",03:47:32,93.44%,9.49%,https://www.bailey-shannon.com/,https://jenkins.info/,"Port Meredith, Nevada, USA",Spanish,16,1.31 seconds,Desktop,New Visitor,18:51.7,01:59.6
C3154A6BB8AB,VWB3EEI0QPYJ,1F0101711781,048AF3E8F778,B8B3949A19A5,109.217.18.175,62d0607f17d61199515a44a84775263d,257B844A5025,110,martinez.info,Organic Social,http://www.jacobs-harmon.org/,13:05.8,F2CED0B28A3C,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/12.3e3375.0 Mobile/12B162 Safari/531.0","Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.826.0 Safari/531.0",56:36:54,12.91%,24.26%,https://sellers.com/,http://rojas-jackson.com/,"Christopherland, New Jersey, USA",Spanish,60,1.28 seconds,Mobile,New Visitor,36:03.4,08:56.6
1A515AFCAE86,EBC0QTW5WAQQ,4723172A5754,2CCAD772437B,6D4CFEFF834C,7.159.20.97,bcde2cf43f98b296d4795336ab4aa607,AA24909E69C5,105,crane.com,Display,https://garrett-guzman.info/,14:34.9,52638C01419D,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),21:18:02,85.31%,59.58%,https://www.lopez.com/,http://spencer.com/,"Matthewside, Montana, USA",Spanish,25,2.33 seconds,Mobile,Returning Visitor,57:54.3,19:58.2
4B2765A748BA,DEC6HOH0CTAE,1E326FCBD8D8,39D6DF61AB9B,3FB62FEA1A66,106.114.165.238,6422c47ab3a8fc49f67f06741ae38b54,6D3DAA8B154A,108,gray-jenkins.info,Organic Search,http://brown.com/,22:24.2,8D508C43EA96,Opera/8.52.(Windows NT 5.1; da-DK) Presto/2.9.187 Version/12.00,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7866-04-25 11:30:43.759796 Firefox/3.8,32:09:01,43.80%,58.51%,http://www.matthews.org/,https://davis-davis.com/,"Jonesstad, Oklahoma, USA",Spanish,1,4.10 seconds,Mobile,Returning Visitor,40:07.8,03:26.8
140C1A76B823,GGX9BDZ5NXKS,A92B42E05716,A57BE541C0C2,DBB166BC66E7,65.44.26.108,766d4b110fd148d6ca7f41fb1f380628,42B8C07EAE9C,109,griffin.com,Organic Shopping,http://www.callahan.info/,50:13.1,77EE3143BE14,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1),"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/4.0 Safari/535.23.7",11:40:49,44.68%,75.66%,https://jones-collins.com/,https://www.castillo.com/,"Johnberg, West Virginia, USA",Spanish,4,0.13 seconds,Tablet,Returning Visitor,05:12.0,40:02.4
44BD6064990C,FHG5TFM5ZKJN,D184A59B862B,3513CDD6DD88,5EF6BDDE5880,173.58.71.234,a82ff5a5a285a3aef9b1e8c7c31daa79,85F32CEBF638,101,davis-roberts.com,Affiliates,https://www.marquez.com/,37:32.5,8C1F4AD6573E,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7068-08-06 06:31:13.701111 Firefox/15.0,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/48.0.851.0 Mobile/76C485 Safari/536.2",50:35:49,31.05%,19.70%,https://www.moran.com/,https://newman.biz/,"West Mark, South Dakota, USA",Spanish,82,0.75 seconds,Tablet,New Visitor,25:59.4,39:24.1
A3E2030A78CE,IIY0KRW3CHCV,8A998E169D19,DBBBE6EED821,2C2C317DB2D5,4.237.212.18,f9d4b0b74f5498849b503cfc300bcb90,3B40D5D72497,112,powers.com,Paid Other,http://gray.com/,43:42.0,51308E130257,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7766-07-26 11:43:54.628693 Firefox/3.6.16,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:3.0; nn-NO) AppleWebKit/533.25.1 (KHTML, like Gecko) Version/5.0 Safari/533.25.1",51:33:03,70.26%,22.21%,https://young.biz/,https://www.johnson.org/,"Fullerbury, West Virginia, USA",French,75,3.33 seconds,Tablet,Returning Visitor,44:15.0,02:15.8
65B17EA9D796,SMM7CTR5SKFL,B5FA75C64BF9,3C6AE7F930EB,8C08A906CFC1,161.217.205.96,f80ed131ab4ba8ecfb52f91c65ff1217,5FFA12BA9E99,106,malone-medina.net,Email,https://simpson.com/,57:00.4,7D9F69BA1DAB,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3 rv:4.0; wo-SN) AppleWebKit/534.41.6 (KHTML, like Gecko) Version/5.1 Safari/534.41.6","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.816.0 Safari/531.2",56:31:05,83.24%,66.10%,https://www.tran-vance.net/,https://www.espinoza.info/,"Charleston, Maine, USA",Spanish,48,3.07 seconds,Desktop,New Visitor,00:33.8,59:31.4
C6C18FBFFB98,TAN9XOU8YWJU,B1F5777B2CF4,29013E64EE07,D2439D92FAB3,176.103.190.18,406315f6fd61a662449231f5b3b3b52b,D6902A37BAB6,106,torres.info,Email,http://williams-lee.info/,15:48.7,F47FF67866C8,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ug-CN) AppleWebKit/533.23.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.23.2",Mozilla/5.0 (Windows NT 11.0; hi-IN; rv:1.9.1.20) Gecko/9137-09-10 08:01:41.330444 Firefox/11.0,17:08:35,4.09%,84.94%,https://www.miller.net/,http://wells-jackson.org/,"West Barbaraville, North Dakota, USA",English,8,3.29 seconds,Desktop,Returning Visitor,05:40.3,03:12.5
8005E8D7915C,ZZT4JQE9CKMV,D6D2A3B6848F,F7A7853B34A4,79B1E63DC133,9.19.215.48,9836bd6c7d005f3662ed8e2960a8e5bd,6489E0F5A8FD,113,turner.org,Paid Search,http://rollins.com/,51:53.6,8AF84D9855D0,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.6.3 (KHTML, like Gecko) Version/5.1 Safari/531.6.3","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5 rv:4.0; is-IS) AppleWebKit/533.35.6 (KHTML, like Gecko) Version/5.1 Safari/533.35.6",44:25:12,41.16%,28.53%,https://www.lang.biz/,http://thomas.biz/,"Dayview, Alabama, USA",French,95,3.82 seconds,Mobile,Returning Visitor,21:41.5,51:29.6
E52E7D26BEF7,QAE5ELR4FTAM,53E0C0639F57,31597C273E3F,B4F8889DF1A6,15.129.3.178,46bc1e0a464ce1dce08248bcf6ac013a,9961F8C21195,108,rogers.com,Organic Search,http://www.erickson.com/,18:42.5,2416DBEA65F7,Opera/8.89.(Windows NT 11.0; sl-SI) Presto/2.9.162 Version/11.00,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.805.0 Safari/535.2",46:49:29,11.64%,22.18%,http://www.sanders-leon.com/,http://tran-aguirre.net/,"Randyberg, Vermont, USA",Spanish,17,3.60 seconds,Tablet,Returning Visitor,13:59.9,43:02.0
90FB186317E4,MCQ0OYV6YZTU,FB12BC4FDB10,5B14868A8CB3,F9945EBA22BC,76.20.151.22,0e790b7bcfbb6d92f92d0c3e0cde6732,1C3F6DBEBCCA,104,ortiz.com,Direct,https://osborn.com/,25:59.0,C2C24A3267AC,Opera/9.54.(Windows NT 5.1; cmn-TW) Presto/2.9.177 Version/12.00,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1; rv:1.9.4.20) Gecko/2860-10-31 07:12:22.061623 Firefox/4.0,49:39:33,68.42%,68.81%,http://www.mcdowell-coleman.com/,https://watson.com/,"Kristatown, Utah, USA",English,13,4.07 seconds,Tablet,New Visitor,42:04.2,07:21.2
02E48EAFDC0F,EMZ7PUV0DOVY,0955FD095416,16CB50F1121D,822A1CC06DC2,180.68.153.75,729d75d82d1ab0c9bd5ca5f0a101b12f,82856E241001,106,villanueva.com,Email,http://www.rush-cortez.biz/,29:32.3,AD933EFC8036,Opera/9.68.(Windows NT 6.1; he-IL) Presto/2.9.176 Version/11.00,Mozilla/5.0 (Android 13; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,53:43:50,6.26%,13.21%,http://macias.org/,http://rios.com/,"West Charlesbury, Connecticut, USA",English,82,4.10 seconds,Tablet,New Visitor,03:27.4,36:07.8
B863D65B2541,LRO1XNH1DWJK,F4DB1D123EC1,2B807BC9074A,029B389EDF5E,34.120.127.252,aa62adc1c2c17393a0d9dd04ef181570,8B63D04E86F8,116,sellers-vega.info,Paid Video,http://richard.org/,52:48.8,6977DAFD5B6B,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.26.3 (KHTML, like Gecko) Version/5.1 Safari/534.26.3",Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7369-03-22 19:24:54.286316 Firefox/3.6.16,05:14:21,57.03%,37.06%,https://www.rose.com/,https://www.humphrey-garcia.net/,"South Corey, Indiana, USA",Spanish,80,3.96 seconds,Tablet,New Visitor,48:33.7,33:18.4
807A02995F1D,WMJ1CIS1LAMS,9971D8472637,6A0A506F5D1D,E581A109F002,192.75.113.31,4b7c7b517c7d019b005bbacaa644df5c,D938FA68F9A6,110,warner-olson.com,Organic Social,http://www.blackburn-lee.com/,08:02.9,4C8244E3198F,Opera/8.62.(X11; Linux x86_64; th-TH) Presto/2.9.170 Version/10.00,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/29.0.818.0 Mobile/04S207 Safari/533.0",44:10:17,96.24%,89.25%,https://www.brown-sutton.com/,http://graham-hansen.com/,"East Sharonmouth, Alaska, USA",Spanish,35,0.59 seconds,Mobile,New Visitor,17:21.8,15:03.6
